product,competitor_page_name,competitor_page_link,classification,landing_url,ad_id,ad_snapshot_url,ad_delivery_start,status
P08,سوقنا souqna,https://www.facebook.com/935224676349785,relevant,,1029207513159730,https://www.facebook.com/ads/library/?id=1029207513159730,2026-07-07,ACTIVE
P08,سوقنا souqna,https://www.facebook.com/935224676349785,relevant,,2857616271238707,https://www.facebook.com/ads/library/?id=2857616271238707,2026-07-07,ACTIVE
P08,سوقنا souqna,https://www.facebook.com/935224676349785,relevant,,1575016954156485,https://www.facebook.com/ads/library/?id=1575016954156485,2026-07-07,ACTIVE
P08,سوقنا souqna,https://www.facebook.com/935224676349785,relevant,,1680931229629171,https://www.facebook.com/ads/library/?id=1680931229629171,2026-07-07,ACTIVE
P08,سوقنا souqna,https://www.facebook.com/935224676349785,relevant,,2040419959920275,https://www.facebook.com/ads/library/?id=2040419959920275,2026-07-03,ACTIVE
P08,سوقنا souqna,https://www.facebook.com/935224676349785,relevant,,994234060080758,https://www.facebook.com/ads/library/?id=994234060080758,2026-07-03,ACTIVE
P08,سوقنا souqna,https://www.facebook.com/935224676349785,relevant,,1031291066246015,https://www.facebook.com/ads/library/?id=1031291066246015,2026-07-03,ACTIVE
P08,سوقنا souqna,https://www.facebook.com/935224676349785,relevant,,1376110067914804,https://www.facebook.com/ads/library/?id=1376110067914804,2026-06-30,ACTIVE
P08,سوقنا souqna,https://www.facebook.com/935224676349785,relevant,,989180803729841,https://www.facebook.com/ads/library/?id=989180803729841,2026-06-30,ACTIVE
P08,سوقنا souqna,https://www.facebook.com/935224676349785,relevant,,885838817894134,https://www.facebook.com/ads/library/?id=885838817894134,2026-06-30,ACTIVE
P08,سوقنا souqna,https://www.facebook.com/935224676349785,relevant,,1553306163170513,https://www.facebook.com/ads/library/?id=1553306163170513,2026-06-30,ACTIVE
P08,سوقنا souqna,https://www.facebook.com/935224676349785,relevant,,928544300255658,https://www.facebook.com/ads/library/?id=928544300255658,2026-06-30,ACTIVE
P08,سوقنا souqna,https://www.facebook.com/935224676349785,relevant,,1719179202652389,https://www.facebook.com/ads/library/?id=1719179202652389,2026-06-30,ACTIVE
P08,سوقنا souqna,https://www.facebook.com/935224676349785,relevant,,955757877313808,https://www.facebook.com/ads/library/?id=955757877313808,2026-04-18,ACTIVE
P08,سوقنا souqna,https://www.facebook.com/935224676349785,relevant,,952561074025540,https://www.facebook.com/ads/library/?id=952561074025540,2026-04-18,ACTIVE
P08,سوقنا souqna,https://www.facebook.com/935224676349785,relevant,,983656987435691,https://www.facebook.com/ads/library/?id=983656987435691,2026-04-18,ACTIVE
P08,سوقنا souqna,https://www.facebook.com/935224676349785,relevant,,1512982350399542,https://www.facebook.com/ads/library/?id=1512982350399542,2026-04-18,ACTIVE
P08,سوقنا souqna,https://www.facebook.com/935224676349785,relevant,,2272239596853098,https://www.facebook.com/ads/library/?id=2272239596853098,2026-05-22,ACTIVE
P08,متجر العزة,https://www.facebook.com/236312849556913,relevant,,1605994504434762,https://www.facebook.com/ads/library/?id=1605994504434762,2026-07-08,ACTIVE
P08,متجر العزة,https://www.facebook.com/236312849556913,relevant,,1023532960554425,https://www.facebook.com/ads/library/?id=1023532960554425,2026-07-08,ACTIVE
P08,متجر العزة,https://www.facebook.com/236312849556913,relevant,,1531234055400378,https://www.facebook.com/ads/library/?id=1531234055400378,2026-07-07,ACTIVE
P08,متجر العزة,https://www.facebook.com/236312849556913,relevant,,1926614868053880,https://www.facebook.com/ads/library/?id=1926614868053880,2026-07-07,ACTIVE
P08,متجر العزة,https://www.facebook.com/236312849556913,relevant,,28023924857219043,https://www.facebook.com/ads/library/?id=28023924857219043,2026-07-07,ACTIVE
P08,متجر العزة,https://www.facebook.com/236312849556913,relevant,,4085499594917258,https://www.facebook.com/ads/library/?id=4085499594917258,2026-07-07,ACTIVE
P08,متجر العزة,https://www.facebook.com/236312849556913,relevant,,2438332766572209,https://www.facebook.com/ads/library/?id=2438332766572209,2026-07-07,ACTIVE
P08,متجر العزة,https://www.facebook.com/236312849556913,relevant,,1555444409314994,https://www.facebook.com/ads/library/?id=1555444409314994,2026-07-07,ACTIVE
P08,متجر العزة,https://www.facebook.com/236312849556913,relevant,,1040237181738054,https://www.facebook.com/ads/library/?id=1040237181738054,2026-07-08,ACTIVE
P08,متجر العزة,https://www.facebook.com/236312849556913,relevant,,1532178184852971,https://www.facebook.com/ads/library/?id=1532178184852971,2026-07-06,ACTIVE
P08,Souq tika-سوق الثقة,https://www.facebook.com/249018724971098,relevant,,990317490125205,https://www.facebook.com/ads/library/?id=990317490125205,2026-05-02,ACTIVE
P08,Souq tika-سوق الثقة,https://www.facebook.com/249018724971098,relevant,,3371465736347317,https://www.facebook.com/ads/library/?id=3371465736347317,2026-04-24,ACTIVE
P08,Souq tika-سوق الثقة,https://www.facebook.com/249018724971098,relevant,,1519961799772688,https://www.facebook.com/ads/library/?id=1519961799772688,2026-06-23,ACTIVE
P08,Souq tika-سوق الثقة,https://www.facebook.com/249018724971098,relevant,,981986014709553,https://www.facebook.com/ads/library/?id=981986014709553,2026-05-07,ACTIVE
P08,Souq tika-سوق الثقة,https://www.facebook.com/249018724971098,relevant,,1380119837354617,https://www.facebook.com/ads/library/?id=1380119837354617,2026-06-30,ACTIVE
P08,Souq tika-سوق الثقة,https://www.facebook.com/249018724971098,relevant,,940399102175692,https://www.facebook.com/ads/library/?id=940399102175692,2026-04-23,ACTIVE
P08,Souq tika-سوق الثقة,https://www.facebook.com/249018724971098,relevant,,949431274800073,https://www.facebook.com/ads/library/?id=949431274800073,2026-06-18,ACTIVE
