produit,page,lien_page,pays,ad_id,snapshot,date_debut
mouche-bebe-electrique,Nubio,https://www.facebook.com/917266301460335,FR,1390472622947235,https://www.facebook.com/ads/library/?id=1390472622947235,2026-07-09
mouche-bebe-electrique,Nubio,https://www.facebook.com/917266301460335,FR,1739522043755830,https://www.facebook.com/ads/library/?id=1739522043755830,2026-07-09
mouche-bebe-electrique,Nubio,https://www.facebook.com/917266301460335,FR,2053584275249559,https://www.facebook.com/ads/library/?id=2053584275249559,2026-07-09
mouche-bebe-electrique,Nubio,https://www.facebook.com/917266301460335,FR,1489275832884974,https://www.facebook.com/ads/library/?id=1489275832884974,2026-07-09
mouche-bebe-electrique,Nubio,https://www.facebook.com/917266301460335,FR,3246770105525759,https://www.facebook.com/ads/library/?id=3246770105525759,2026-07-09
mouche-bebe-electrique,Nubio,https://www.facebook.com/917266301460335,FR,27241941465501815,https://www.facebook.com/ads/library/?id=27241941465501815,2026-07-09
mouche-bebe-electrique,Dr. Talbot's USA,https://www.facebook.com/100121694677186,US,1488058219221067,https://www.facebook.com/ads/library/?id=1488058219221067,2026-06-17
mouche-bebe-electrique,Dr. Talbot's USA,https://www.facebook.com/100121694677186,US,1179776231883387,https://www.facebook.com/ads/library/?id=1179776231883387,2026-06-17
mouche-bebe-electrique,Dr. Talbot's USA,https://www.facebook.com/100121694677186,US,951556334553816,https://www.facebook.com/ads/library/?id=951556334553816,2026-06-17
mouche-bebe-electrique,Dr. Talbot's USA,https://www.facebook.com/100121694677186,US,1016868097951037,https://www.facebook.com/ads/library/?id=1016868097951037,2026-06-24
mouche-bebe-electrique,Dr. Talbot's USA,https://www.facebook.com/100121694677186,US,2228321121089371,https://www.facebook.com/ads/library/?id=2228321121089371,2026-06-25
mouche-bebe-electrique,Dr. Talbot's USA,https://www.facebook.com/100121694677186,US,827735652958927,https://www.facebook.com/ads/library/?id=827735652958927,2025-10-15
correcteur-posture,Celyssia,https://www.facebook.com/1426526310953886,"FR,CA",2095860754617912,https://www.facebook.com/ads/library/?id=2095860754617912,2026-07-11
correcteur-posture,Celyssia,https://www.facebook.com/1426526310953886,"FR,CA",1599822248442775,https://www.facebook.com/ads/library/?id=1599822248442775,2026-07-10
correcteur-posture,Celyssia,https://www.facebook.com/1426526310953886,"FR,CA",862642133271763,https://www.facebook.com/ads/library/?id=862642133271763,2026-07-10
correcteur-posture,Celyssia,https://www.facebook.com/1426526310953886,"FR,CA",27617920707865751,https://www.facebook.com/ads/library/?id=27617920707865751,2026-07-06
correcteur-posture,Celyssia,https://www.facebook.com/1426526310953886,"FR,CA",2148237196114967,https://www.facebook.com/ads/library/?id=2148237196114967,2026-06-27
correcteur-posture,Celyssia,https://www.facebook.com/1426526310953886,"FR,CA",1009889831750771,https://www.facebook.com/ads/library/?id=1009889831750771,2026-06-24
correcteur-posture,Celyssia,https://www.facebook.com/1426526310953886,"FR,CA",1277331267568210,https://www.facebook.com/ads/library/?id=1277331267568210,2026-06-24
correcteur-posture,Shapecurve US,https://www.facebook.com/881625215042734,CA,2280492836026506,https://www.facebook.com/ads/library/?id=2280492836026506,2026-07-11
correcteur-posture,Shapecurve US,https://www.facebook.com/881625215042734,CA,4733345630270762,https://www.facebook.com/ads/library/?id=4733345630270762,2026-07-11
correcteur-posture,Shapecurve US,https://www.facebook.com/881625215042734,CA,1717601639371337,https://www.facebook.com/ads/library/?id=1717601639371337,2026-07-10
correcteur-posture,Shapecurve US,https://www.facebook.com/881625215042734,CA,4319170085013659,https://www.facebook.com/ads/library/?id=4319170085013659,2026-07-10
correcteur-posture,Curvyfajaes,https://www.facebook.com/100529622970410,US,1040007931870529,https://www.facebook.com/ads/library/?id=1040007931870529,2026-07-11
correcteur-posture,Curvyfajaes,https://www.facebook.com/100529622970410,US,1017227317794843,https://www.facebook.com/ads/library/?id=1017227317794843,2026-07-11
correcteur-posture,Curvyfajaes,https://www.facebook.com/100529622970410,US,27411349848531061,https://www.facebook.com/ads/library/?id=27411349848531061,2026-07-11
correcteur-posture,Curvyfajaes,https://www.facebook.com/100529622970410,US,883384421489954,https://www.facebook.com/ads/library/?id=883384421489954,2026-07-10
correcteur-posture,Curvyfajaes,https://www.facebook.com/100529622970410,US,1011214498311450,https://www.facebook.com/ads/library/?id=1011214498311450,2026-07-10
correcteur-posture,Mirana,https://www.facebook.com/700683056466064,US,2004959506830267,https://www.facebook.com/ads/library/?id=2004959506830267,2026-07-11
correcteur-posture,Mirana,https://www.facebook.com/700683056466064,US,1554851846047329,https://www.facebook.com/ads/library/?id=1554851846047329,2026-07-08
correcteur-posture,Mirana,https://www.facebook.com/700683056466064,US,1607003361026564,https://www.facebook.com/ads/library/?id=1607003361026564,2026-07-07
correcteur-posture,Mirana,https://www.facebook.com/700683056466064,US,1858024375157486,https://www.facebook.com/ads/library/?id=1858024375157486,2026-07-07
correcteur-posture,Mirana,https://www.facebook.com/700683056466064,US,2106824856544947,https://www.facebook.com/ads/library/?id=2106824856544947,2026-07-07
correcteur-posture,Urbanvelle-1,https://www.facebook.com/1120129574507452,US,1034877465697571,https://www.facebook.com/ads/library/?id=1034877465697571,2026-07-11
correcteur-posture,Urbanvelle-1,https://www.facebook.com/1120129574507452,US,1527494212451419,https://www.facebook.com/ads/library/?id=1527494212451419,2026-07-11
correcteur-posture,Urbanvelle-1,https://www.facebook.com/1120129574507452,US,922733727536940,https://www.facebook.com/ads/library/?id=922733727536940,2026-07-11
correcteur-posture,Emboadlie.bi05,https://www.facebook.com/128782720319494,CA,1553386146320912,https://www.facebook.com/ads/library/?id=1553386146320912,2026-07-11
correcteur-posture,Emboadlie.bi05,https://www.facebook.com/128782720319494,CA,1018478581033675,https://www.facebook.com/ads/library/?id=1018478581033675,2026-07-11
correcteur-posture,Emboadlie.bi05,https://www.facebook.com/128782720319494,CA,1418845670150277,https://www.facebook.com/ads/library/?id=1418845670150277,2026-07-11
correcteur-posture,Simplydwelly.USA-Shop,https://www.facebook.com/123379520854054,CA,1342714481345704,https://www.facebook.com/ads/library/?id=1342714481345704,2026-07-11
correcteur-posture,Simplydwelly.USA-Shop,https://www.facebook.com/123379520854054,CA,1950690738911464,https://www.facebook.com/ads/library/?id=1950690738911464,2026-07-11
correcteur-posture,Peadic,https://www.facebook.com/1229899710200908,US,880760101159693,https://www.facebook.com/ads/library/?id=880760101159693,2026-06-29
correcteur-posture,Peadic,https://www.facebook.com/1137530799452099,US,1303609288549913,https://www.facebook.com/ads/library/?id=1303609288549913,2026-06-29
correcteur-posture,Emboadlie,https://www.facebook.com/122094420326018689,CA,1048296644337932,https://www.facebook.com/ads/library/?id=1048296644337932,2026-07-11
correcteur-posture,Vibeourplus.cc,https://www.facebook.com/1006686089204487,CA,1040541525166401,https://www.facebook.com/ads/library/?id=1040541525166401,2026-07-11
correcteur-posture,Her Loving,https://www.facebook.com/1168698636325527,CA,1339380187738702,https://www.facebook.com/ads/library/?id=1339380187738702,2026-07-11
correcteur-posture,Shop Kovira,https://www.facebook.com/458448054021056,US,1523745362562989,https://www.facebook.com/ads/library/?id=1523745362562989,2026-07-11
serum-capillaire,Korean Hair Tips,https://www.facebook.com/1192949410564305,"US,CA",4032063550264565,https://www.facebook.com/ads/library/?id=4032063550264565,2026-07-11
serum-capillaire,Korean Hair Tips,https://www.facebook.com/1192949410564305,"US,CA",1226732519516501,https://www.facebook.com/ads/library/?id=1226732519516501,2026-07-09
serum-capillaire,Korean Hair Tips,https://www.facebook.com/1192949410564305,"US,CA",4195522093924707,https://www.facebook.com/ads/library/?id=4195522093924707,2026-07-06
serum-capillaire,Korean Hair Tips,https://www.facebook.com/1192949410564305,"US,CA",3258859584315261,https://www.facebook.com/ads/library/?id=3258859584315261,2026-07-04
serum-capillaire,Korean Hair Tips,https://www.facebook.com/1192949410564305,"US,CA",2180822272760714,https://www.facebook.com/ads/library/?id=2180822272760714,2026-07-03
serum-capillaire,My Hair Density Diary,https://www.facebook.com/1121225447751286,US,2202084267246142,https://www.facebook.com/ads/library/?id=2202084267246142,2026-07-11
serum-capillaire,My Hair Density Diary,https://www.facebook.com/1121225447751286,US,1650168279417932,https://www.facebook.com/ads/library/?id=1650168279417932,2026-07-11
serum-capillaire,My Hair Density Diary,https://www.facebook.com/1121225447751286,US,1364600945771814,https://www.facebook.com/ads/library/?id=1364600945771814,2026-07-11
