product,competitor_page_name,competitor_page_link,classification,landing_url,ad_id,ad_snapshot_url,ad_delivery_start,status
P01,Omar للساعات,https://www.facebook.com/151582488040897,relevant,,1393906282621215,https://www.facebook.com/ads/library/?id=1393906282621215,2026-07-11,ACTIVE
P01,Elmagri Bros Stores / محلات إخوان الماجري للساعات العالميه,https://www.facebook.com/156640514525305,relevant,,1397078952323663,https://www.facebook.com/ads/library/?id=1397078952323663,2026-07-11,ACTIVE
P01,متجر عمر الساعات والاكسسوارات,https://www.facebook.com/1212814038581618,relevant,,1401305431821730,https://www.facebook.com/ads/library/?id=1401305431821730,2026-07-11,ACTIVE
P01,دقات للساعات,https://www.facebook.com/499543763233990,relevant,,2226358748195572,https://www.facebook.com/ads/library/?id=2226358748195572,2026-06-02,ACTIVE
P01,ركن الساعة,https://www.facebook.com/718183664715677,relevant,,2270247377138249,https://www.facebook.com/ads/library/?id=2270247377138249,2026-07-12,ACTIVE
P01,المتجر الليبي : libyan store,https://www.facebook.com/648704348638205,relevant,,1771519607340218,https://www.facebook.com/ads/library/?id=1771519607340218,2026-07-11,ACTIVE
P01,Nesma watches,https://www.facebook.com/745491681990387,relevant,,2488543608331988,https://www.facebook.com/ads/library/?id=2488543608331988,2026-07-01,ACTIVE
P01,Luxury accessory,https://www.facebook.com/688545647880499,relevant,,1775621150269410,https://www.facebook.com/ads/library/?id=1775621150269410,2026-07-11,ACTIVE
P01,Polso Regale,https://www.facebook.com/102609406183502,relevant,,1566631488348245,https://www.facebook.com/ads/library/?id=1566631488348245,2026-07-09,ACTIVE
P01,ميقات للساعات,https://www.facebook.com/374598262408869,relevant,,1037643952294205,https://www.facebook.com/ads/library/?id=1037643952294205,2026-07-08,ACTIVE
P01,سيلفر للساعات,https://www.facebook.com/106449728940569,relevant,,985558754304713,https://www.facebook.com/ads/library/?id=985558754304713,2026-07-13,ACTIVE
P01,BY Store,https://www.facebook.com/401797113009507,relevant,,1973185260001506,https://www.facebook.com/ads/library/?id=1973185260001506,2026-07-13,ACTIVE
P01,BY Store,https://www.facebook.com/401797113009507,relevant,,2306540410109291,https://www.facebook.com/ads/library/?id=2306540410109291,2026-07-11,ACTIVE
P01,Nareez Shopping,https://www.facebook.com/517325678141931,relevant,,1379707350699725,https://www.facebook.com/ads/library/?id=1379707350699725,2026-07-11,ACTIVE
P01,متجر ميلانو للساعات والنظارات الشمسية,https://www.facebook.com/435105963012818,relevant,,2557487158017127,https://www.facebook.com/ads/library/?id=2557487158017127,2026-07-10,ACTIVE
P01,MN Store,https://www.facebook.com/382975988234442,relevant,,1436174161679516,https://www.facebook.com/ads/library/?id=1436174161679516,2026-07-09,ACTIVE
P01,AHD Store,https://www.facebook.com/439402292600664,relevant,,1858307995143753,https://www.facebook.com/ads/library/?id=1858307995143753,2026-07-06,ACTIVE
P01,AHD Store,https://www.facebook.com/439402292600664,relevant,,2153184908584666,https://www.facebook.com/ads/library/?id=2153184908584666,2026-07-06,ACTIVE
P01,LiBo ShOp - متجر ليبو,https://www.facebook.com/100434392531491,relevant,,1570573287747110,https://www.facebook.com/ads/library/?id=1570573287747110,2026-07-03,ACTIVE
P01,Ziad store,https://www.facebook.com/116883961332308,relevant,,1160605322955161,https://www.facebook.com/ads/library/?id=1160605322955161,2026-07-01,ACTIVE
P01,مجدولين للساعات,https://www.facebook.com/105799111300528,relevant,,2865906840567867,https://www.facebook.com/ads/library/?id=2865906840567867,2026-07-12,ACTIVE
P01,هارون للساعات,https://www.facebook.com/104910272101766,relevant,,2103197397299529,https://www.facebook.com/ads/library/?id=2103197397299529,2026-07-01,ACTIVE
P01,الخيّـالـي للساعات والمجوهـرات,https://www.facebook.com/111120681690382,relevant,,1342024914784556,https://www.facebook.com/ads/library/?id=1342024914784556,2026-06-30,ACTIVE
P01,الخيّـالـي للساعات والمجوهـرات,https://www.facebook.com/111120681690382,relevant,,2394839234363781,https://www.facebook.com/ads/library/?id=2394839234363781,2026-03-12,ACTIVE
P01,U S POLO ASSN. Watches Libya,https://www.facebook.com/1230182623503894,relevant,,980659294808732,https://www.facebook.com/ads/library/?id=980659294808732,2026-07-12,ACTIVE
P01,أوس للساعات فرع بن عاشور 2,https://www.facebook.com/100343501357342,relevant,,1028738756333280,https://www.facebook.com/ads/library/?id=1028738756333280,2026-07-09,ACTIVE
P01,أوس للساعات فرع بن عاشور 2,https://www.facebook.com/100343501357342,relevant,,1813175860056458,https://www.facebook.com/ads/library/?id=1813175860056458,2026-07-09,ACTIVE
P01,مجوهرات الجعفري للفضة والساعات,https://www.facebook.com/387620854921294,relevant,,1558103315706373,https://www.facebook.com/ads/library/?id=1558103315706373,2026-07-13,ACTIVE
P01,محل ريماس watch,https://www.facebook.com/105468985647567,relevant,,1701360991128483,https://www.facebook.com/ads/library/?id=1701360991128483,2026-07-12,ACTIVE
P01,محل ريماس watch,https://www.facebook.com/105468985647567,relevant,,1376572714353435,https://www.facebook.com/ads/library/?id=1376572714353435,2026-07-12,ACTIVE
P01,محل ريماس watch,https://www.facebook.com/105468985647567,relevant,,1555961836254490,https://www.facebook.com/ads/library/?id=1555961836254490,2026-07-12,ACTIVE
P01,النّمر للساعات و المجوهرات,https://www.facebook.com/194478197088585,relevant,,2544557429335157,https://www.facebook.com/ads/library/?id=2544557429335157,2026-07-11,ACTIVE
P01,مجموعة تايم - Time Group,https://www.facebook.com/210921672115406,relevant,,3476994132477459,https://www.facebook.com/ads/library/?id=3476994132477459,2026-07-10,ACTIVE
P01,Golden Time,https://www.facebook.com/141890822341499,relevant,,1428657982433704,https://www.facebook.com/ads/library/?id=1428657982433704,2026-07-07,ACTIVE
P01,الكيلاني للساعات,https://www.facebook.com/351750821684877,relevant,,1025378573378733,https://www.facebook.com/ads/library/?id=1025378573378733,2026-07-05,ACTIVE
P01,الكيلاني للساعات,https://www.facebook.com/351750821684877,relevant,,1321989333373213,https://www.facebook.com/ads/library/?id=1321989333373213,2026-07-05,ACTIVE
P01,عالم الزمن سيتى مول,https://www.facebook.com/654182724974943,relevant,,1709445373426056,https://www.facebook.com/ads/library/?id=1709445373426056,2026-06-06,ACTIVE
P01,Smartwatch Libya,https://www.facebook.com/108833384374997,relevant,,1510982377192739,https://www.facebook.com/ads/library/?id=1510982377192739,2026-06-18,ACTIVE
P01,Shopping master,https://www.facebook.com/224333090771181,relevant,,1164243122530310,https://www.facebook.com/ads/library/?id=1164243122530310,2026-06-15,ACTIVE
P01,YilĐiz,https://www.facebook.com/103200482555452,uncertain,,,,,PAGE_LEVEL_ONLY
P01,فايف ستار,https://www.facebook.com/107517552421251,uncertain,,,,,PAGE_LEVEL_ONLY
P01,ORZO - أورزو,https://www.facebook.com/619602694573020,uncertain,,,,,PAGE_LEVEL_ONLY
P01,Zero Store,https://www.facebook.com/302028612995686,uncertain,,,,,PAGE_LEVEL_ONLY
P01,NF.Store,https://www.facebook.com/101052666282708,uncertain,,,,,PAGE_LEVEL_ONLY
P01,متجر الاناقة Store style,https://www.facebook.com/631102053419810,uncertain,,,,,PAGE_LEVEL_ONLY
P01,متجر الفخامة,https://www.facebook.com/1022836814239076,uncertain,,,,,PAGE_LEVEL_ONLY
P01,Hashem Group,https://www.facebook.com/101977427991901,uncertain,,,,,PAGE_LEVEL_ONLY
P01,ماركت أونلاين - Market Online,https://www.facebook.com/438708795992057,uncertain,,,,,PAGE_LEVEL_ONLY
P01,متجر عبدو,https://www.facebook.com/597707626764195,uncertain,,,,,PAGE_LEVEL_ONLY
P01,متجر العتيق,https://www.facebook.com/104434625951531,uncertain,,,,,PAGE_LEVEL_ONLY
P01,STYLI,https://www.facebook.com/278733791995473,uncertain,,,,,PAGE_LEVEL_ONLY
P01,Royal Perfume,https://www.facebook.com/164094053447959,uncertain,,,,,PAGE_LEVEL_ONLY
P01,متجر بريرا - brera store,https://www.facebook.com/253603281489734,uncertain,,,,,PAGE_LEVEL_ONLY
P01,أفاق-afaq,https://www.facebook.com/505041852699755,uncertain,,,,,PAGE_LEVEL_ONLY
P01,Maison Alhambra Libya,https://www.facebook.com/1192863353908770,uncertain,,,,,PAGE_LEVEL_ONLY
P01,LUIS BIEN- Libya,https://www.facebook.com/914295115091121,uncertain,,,,,PAGE_LEVEL_ONLY
P01,متجر سندباد,https://www.facebook.com/101732412802208,uncertain,,,,,PAGE_LEVEL_ONLY
P01,متجر Nosa,https://www.facebook.com/124887997381482,uncertain,,,,,PAGE_LEVEL_ONLY
P01,مجوهراتي,https://www.facebook.com/436140212925312,uncertain,,,,,PAGE_LEVEL_ONLY
